t_s,n,u1_pwm,u1_V,u1unsat_pwm,u1unsat_V,y1_rads,u2_ref,y2_rad,x1i,x2i,x1o,x2o
25.6475,10260,-374.288208007812,-3.62396774944782,-374.288208007812,-3.62396774944782,-0.415878981351852,-146.852355957031,-0.00102752400562167,0,0,0,0
25.65,10261,-382.379699707031,-3.79112122674989,-382.379699707031,-3.79112122674989,-2.00069880485535,-151.017684936523,-0.00108929222915322,0,0,0,0
25.6525,10262,-393.821350097656,-4.02037908453583,-393.821350097656,-4.02037908453583,-0.415904402732849,-154.620727539062,-0.00113440793938935,0,0,0,0
25.655,10263,-341.952270507812,-2.92542242602549,-341.952270507812,-2.92542242602549,-0.0864580273628235,-133.653839111328,-0.00133675360120833,0,0,0,0
25.6575,10264,-325.769348144531,-2.56674714685648,-325.769348144531,-2.56674714685648,-0.0179728586226702,-127.120025634766,-0.00148454727604985,0,0,0,0
25.66,10265,-322.744812011719,-2.49975863333133,-322.744812011719,-2.49975863333133,-1.91798222064972,-127.031295776367,-0.0015924961771816,0,0,0,0
25.6625,10266,-330.829254150391,-2.67896521119974,-330.829254150391,-2.67896521119974,-0.398709326982498,-129.334457397461,-0.00167134241200984,0,0,0,0
25.665,10267,-338.205413818359,-2.84252350551304,-338.205413818359,-2.84252350551304,-0.0828835219144821,-132.07585144043,-0.0017289319075644,0,0,0,0
25.6675,10268,-341.286315917969,-2.91070257528269,-341.286315917969,-2.91070257528269,-1.93147587776184,-134.397521972656,-0.0017709955573082,0,0,0,0
25.67,10269,-288.29638671875,-1.75567298840079,-288.29638671875,-1.75567298840079,-0.401514381170273,-112.265258789062,-0.00197111186571419,0,0,0,0
25.6725,10270,-269.794555664062,-1.38364082337418,-269.794555664062,-1.38364082337418,-0.0834666416049004,-104.657470703125,-0.00211727735586464,0,0,0,0
25.675,10271,-264.330627441406,-1.27906891067579,-264.330627441406,-1.27906891067579,-1.93159711360931,-103.565307617188,-0.00222403695806861,0,0,0,0
25.6775,10272,-270.047760009766,-1.38854990634626,-270.047760009766,-1.38854990634626,-0.401539593935013,-104.918670654297,-0.00230201450176537,0,0,0,0
25.68,10273,-275.144317626953,-1.48850206017813,-275.144317626953,-1.48850206017813,-0.08347187936306,-106.750610351562,-0.00235896953381598,0,0,0,0
25.6825,10274,-278.889892578125,-1.56329260165151,-278.889892578125,-1.56329260165151,-0.0173520985990763,-108.193054199219,-0.00240056961774826,0,0,0,0
25.685,10275,-280.801574707031,-1.60187863794519,-280.801574707031,-1.60187863794519,-0.00360714690759778,-108.933197021484,-0.00243095448240638,0,0,0,0
25.6875,10276,-280.824584960938,-1.60234474085371,-280.824584960938,-1.60234474085371,-0.000749852159060538,-108.924346923828,-0.00245314743369818,0,0,0,0
25.69,10277,-279.142730712891,-1.56838023066053,-279.142730712891,-1.56838023066053,-0.000155878951773047,-108.234954833984,-0.00246935733594,0,0,0,0
25.6925,10278,-335.356079101562,-2.77937819177566,-335.356079101562,-2.77937819177566,-3.24040483974386e-05,-130.702301025391,-0.00231180409900844,0,0,0,0
25.695,10279,-352.197387695312,-3.1507194294275,-352.197387695312,-3.1507194294275,-6.73613976687193e-06,-137.418701171875,-0.00219672685489058,0,0,0,0
25.6975,10280,-350.116973876953,-3.10518014876833,-350.116973876953,-3.10518014876833,-1.40030590500828e-06,-136.565979003906,-0.00211267406120896,0,0,0,0
25.7,10281,-339.775268554688,-2.87727905493636,-339.775268554688,-2.87727905493636,-2.91095005877651e-07,-132.409118652344,-0.0020512817427516,0,0,0,0
25.7025,10282,-326.54150390625,-2.58386309853717,-326.54150390625,-2.58386309853717,-6.05127041808373e-08,-127.096160888672,-0.00200644065625966,0,0,0,0
25.705,10283,-312.971313476562,-2.28432997011478,-312.971313476562,-2.28432997011478,-1.25793553351627e-08,-121.6494140625,-0.00197368860244751,0,0,0,0
25.7075,10284,-300.159057617188,-2.00624374501196,-300.159057617188,-2.00624374501196,-2.61499111253727e-09,-116.506652832031,-0.00194976641796529,0,0,0,0
25.71,10285,-288.467468261719,-1.75922781210633,-288.467468261719,-1.75922781210633,-5.4360321799507e-10,-111.812896728516,-0.00193229364231229,0,0,0,0
25.7125,10286,-277.914916992188,-1.54371965901065,-277.914916992188,-1.54371965901065,-1.13004001989214e-10,-107.575408935547,-0.00191953149624169,0,0,0,0
25.715,10287,-268.375305175781,-1.35622661742842,-268.375305175781,-1.35622661742842,-2.34912228558315e-11,-103.743713378906,-0.00191020988859236,0,0,0,0
25.7175,10288,-259.677795410156,-1.19214448750437,-259.677795410156,-1.19214448750437,-4.88334546411284e-12,-100.249420166016,-0.00190340145491064,0,0,0,0
25.72,10289,-251.653045654297,-1.04705858286604,-251.653045654297,-1.04705858286604,-1.01514781823686e-12,-97.0247192382812,-0.00189842842519283,0,0,0,0
25.7225,10290,-244.152160644531,-0.917227578935575,-244.152160644531,-0.917227578935575,-2.11028500988857e-13,-94.0100402832031,-0.00189479626715183,0,0,0,0
25.725,10291,-296.379760742188,-1.92557167881443,-296.379760742188,-1.92557167881443,-4.3868513964658e-14,-114.885406494141,-0.00172275025397539,0,0,0,0
25.7275,10292,-310.691162109375,-2.23440668373407,-310.691162109375,-2.23440668373407,-9.11936762134366e-15,-120.592315673828,-0.00159708736464381,0,0,0,0
25.73,10293,-307.210296630859,-2.1585199401517,-307.210296630859,-2.1585199401517,-1.89573025144798e-15,-119.181976318359,-0.00150530284736305,0,0,0,0
25.7325,10294,-296.330627441406,-1.92452772821463,-296.330627441406,-1.92452772821463,-3.94083587487501e-16,-114.812561035156,-0.00143826322164387,0,0,0,0
25.735,10295,-283.210083007812,-1.6508749703512,-283.210083007812,-1.6508749703512,-8.19219296942225e-17,-109.547515869141,-0.00138929730746895,0,0,0,0
25.7375,10296,-270.240600585938,-1.3922923365794,-270.240600585938,-1.3922923365794,-1.70298951895682e-17,-104.343673706055,-0.00135353242512792,0,0,0,0
25.74,10297,-258.391845703125,-1.16847691008049,-258.391845703125,-1.16847691008049,-3.54016717201414e-18,-99.5888824462891,-0.00132740964181721,0,0,0,0
25.7425,10298,-247.932739257812,-0.981951089598888,-247.932739257812,-0.981951089598888,-7.35928425520439e-19,-95.3906097412109,-0.00130832951981574,0,0,0,0
25.745,10299,-238.811416625977,-0.82831056046966,-238.811416625977,-0.82831056046966,-1.52984482276965e-19,-91.7280426025391,-0.00129439332522452,0,0,0,0
25.7475,10300,-230.849502563477,-0.701320535471075,-230.849502563477,-0.701320535471075,-3.18023480545363e-20,-88.5297546386719,-0.00128421431872994,0,0,0,0
25.75,10301,-223.837387084961,-0.595063528558825,-223.837387084961,-0.595063528558825,-6.61105848448394e-21,-85.7118377685547,-0.00127677957061678,0,0,0,0
25.7525,10302,-217.577209472656,-0.504633858237713,-217.577209472656,-0.504633858237713,-1.37430404220717e-21,-83.1950988769531,-0.00127134914509952,0,0,0,0
25.755,10303,-211.898910522461,-0.426209161436278,-211.898910522461,-0.426209161436278,-2.85689725492811e-22,-80.9114685058594,-0.00126738287508488,0,0,0,0
25.7575,10304,-206.664245605469,-0.356914392121657,-206.664245605469,-0.356914392121657,-5.93890587725401e-23,-78.8056182861328,-0.00126448576338589,0,0,0,0
25.76,10305,-201.76383972168,-0.294619026856973,-201.76383972168,-0.294619026856973,-1.23457725631829e-23,-76.8337860107422,-0.00126236979849637,0,0,0,0
25.7625,10306,-197.113372802734,-0.237765123593255,-197.113372802734,-0.237765123593255,-2.56643392068308e-24,-74.9622192382812,-0.00126082426868379,0,0,0,0
25.765,10307,-192.648742675781,-0.185218440652401,-192.648742675781,-0.185218440652401,-5.33509193998912e-25,-73.1652526855469,-0.00125969538930804,0,0,0,0
25.7675,10308,-188.321517944336,-0.13615192348333,-188.321517944336,-0.13615192348333,-1.10905658842183e-25,-71.4235229492188,-0.00125887081958354,0,0,0,0
25.77,10309,-184.095581054688,-0.0899637418007018,-184.095581054688,-0.0899637418007018,-2.30550207858839e-26,-69.7225646972656,-0.00125826860312372,0,0,0,0
25.7725,10310,-179.944183349609,-0.0462140785195941,-179.944183349609,-0.0462140785195941,-4.79266780732989e-27,-68.0516662597656,-0.00125782866962254,0,0,0,0
25.775,10311,-175.847274780273,-0.00457546481265481,-175.847274780273,-0.00457546481265481,-9.96297715816608e-28,-66.4028167724609,-0.0012575073633343,0,0,0,0
25.7775,10312,-231.117874145508,-0.705491464253485,-231.117874145508,-0.705491464253485,-2.07109932135785e-28,-88.4994354248047,-0.00108787976205349,0,0,0,0
25.78,10313,-248.198348999023,-0.986553155209279,-248.198348999023,-0.986553155209279,-4.30539231655336e-29,-95.3178405761719,-0.000963983300607651,0,0,0,0
25.7825,10314,-247.280731201172,-0.970684503995932,-247.280731201172,-0.970684503995932,-8.95003117427946e-30,-94.9365310668945,-0.000873488956131041,0,0,0,0
25.785,10315,-238.810699462891,-0.828298820536515,-238.810699462891,-0.828298820536515,-1.86052863605212e-30,-91.5345230102539,-0.00080739165423438,0,0,0,0
25.7875,10316,-227.985717773438,-0.657290672855228,-227.985717773438,-0.657290672855228,-3.86765900304726e-31,-87.1911315917969,-0.000759114045649767,0,0,0,0
25.79,10317,-217.227569580078,-0.499706238768683,-217.227569580078,-0.499706238768683,-8.04007279235736e-32,-82.8751220703125,-0.000723851902876049,0,0,0,0
25.7925,10318,-207.52815246582,-0.368153632179252,-207.52815246582,-0.368153632179252,-1.67136694488828e-32,-78.9832153320312,-0.000698096351698041,0,0,0,0
25.795,10319,-199.1728515625,-0.262673713880479,-199.1728515625,-0.262673713880479,-3.47443032590253e-33,-75.6295013427734,-0.000679284450598061,0,0,0,0
25.7975,10320,-192.121948242188,-0.179147887396126,-192.121948242188,-0.179147887396126,-7.22263080655317e-34,-72.7980041503906,-0.000665544182993472,0,0,0,0
25.8,10321,-186.206024169922,-0.112819140652926,-186.206024169922,-0.112819140652926,-1.50143735296371e-34,-70.4208908081055,-0.000655508250929415,0,0,0,0
25.8025,10322,-181.222106933594,-0.0595125637572562,-181.222106933594,-0.0595125637572562,-3.12118143946984e-35,-68.4169158935547,-0.000648177927359939,0,0,0,0
25.805,10323,-176.977142333984,-0.0159087292673152,-176.977142333984,-0.0159087292673152,-6.48829833765079e-36,-66.7087936401367,-0.000642823870293796,0,0,0,0
25.8075,10324,-173.304748535156,-0,-173.304748535156,-0,-1.34878470348076e-36,-65.2299346923828,-0.000638913246802986,0,0,0,0
25.81,10325,-170.069061279297,-0,-170.069061279297,-0,-2.80384778371083e-37,-63.9259719848633,-0.000636056938674301,0,0,0,0
25.8125,10326,-167.162796020508,-0,-167.162796020508,-0,-5.82862697380016e-38,-62.7539672851562,-0.000633970717899501,0,0,0,0
25.815,10327,-164.503082275391,-0,-164.503082275391,-0,-1.2116524754868e-38,-61.6807479858398,-0.000632446899544448,0,0,0,0
25.8175,10328,-162.026626586914,-0,-162.026626586914,-0,-2.51877793768529e-39,-60.6809921264648,-0.000631333910860121,0,0,0,0
25.82,10329,-159.685882568359,-0,-159.685882568359,-0,-5.2360217768729e-40,-59.7356643676758,-0.000630520982667804,0,0,0,0
25.8225,10330,-157.4453125,-0,-157.4453125,-0,-1.0884585821643e-40,-58.8305358886719,-0.000629927206318825,0,0,0,0
25.825,10331,-155.278381347656,-0,-155.278381347656,-0,-2.26267663034528e-41,-57.9550094604492,-0.000629493501037359,0,0,0,0
25.8275,10332,-153.165496826172,-0,-153.165496826172,-0,-4.70415894473841e-42,-57.1012191772461,-0.000629176734946668,0,0,0,0
25.83,10333,-151.092208862305,-0,-151.092208862305,-0,-9.78106328098722e-43,-56.2634048461914,-0.000628945359494537,0,0,0,0
25.8325,10334,-149.047897338867,-0,-149.047897338867,-0,-2.03188277327098e-43,-55.4373016357422,-0.000628776382654905,0,0,0,0
25.835,10335,-147.024688720703,-0,-147.024688720703,-0,-4.20389539297445e-44,-54.6197662353516,-0.000628652982413769,0,0,0,0
25.8375,10336,-145.016845703125,-0,-145.016845703125,-0,-8.4077907859489e-45,-53.8084945678711,-0.000628562818747014,0,0,0,0
25.84,10337,-143.020217895508,-0,-143.020217895508,-0,-1.40129846432482e-45,-53.0018310546875,-0.000628496985882521,0,0,0,0
25.8425,10338,-141.031677246094,-0,-141.031677246094,-0,0,-52.1985244750977,-0.000628448906354606,0,0,0,0
25.845,10339,-139.048980712891,-0,-139.048980712891,-0,0,-51.3976745605469,-0.000628413748927414,0,0,0,0
25.8475,10340,-137.070465087891,-0,-137.070465087891,-0,0,-50.5986175537109,-0.000628388079348952,0,0,0,0
25.85,10341,-135.094940185547,-0,-135.094940185547,-0,0,-49.8008804321289,-0.000628369278274477,0,0,0,0
25.8525,10342,-133.121490478516,-0,-133.121490478516,-0,0,-49.0040893554688,-0.000628355599474162,0,0,0,0
25.855,10343,-131.149520874023,-0,-131.149520874023,-0,0,-48.2080078125,-0.000628345587756485,0,0,0,0
25.8575,10344,-129.178497314453,-0,-129.178497314453,-0,0,-47.4124298095703,-0.000628338311798871,0,0,0,0
25.86,10345,-127.208145141602,-0,-127.208145141602,-0,0,-46.6172332763672,-0.000628332956694067,0,0,0,0
25.8625,10346,-125.23819732666,-0,-125.23819732666,-0,0,-45.8223190307617,-0.000628329056780785,0,0,0,0
25.865,10347,-123.268409729004,-0,-123.268409729004,-0,0,-45.027587890625,-0.000628326204605401,0,0,0,0
25.8675,10348,-121.298721313477,-0,-121.298721313477,-0,0,-44.2330169677734,-0.000628324109129608,0,0,0,0
25.87,10349,-119.328964233398,-0,-119.328964233398,-0,0,-43.4385375976562,-0.000628322595730424,0,0,0,0
25.8725,10350,-117.359100341797,-0,-117.359100341797,-0,0,-42.6441345214844,-0.000628321489784867,0,0,0,0
25.875,10351,-115.389106750488,-0,-115.389106750488,-0,0,-41.8498001098633,-0.000628320674877614,0,0,0,0
25.8775,10352,-113.418930053711,-0,-113.418930053711,-0,0,-41.0555114746094,-0.000628320092801005,0,0,0,0
25.88,10353,-111.448547363281,-0,-111.448547363281,-0,0,-40.2612609863281,-0.000628319685347378,0,0,0,0
25.8825,10354,-109.477905273438,-0,-109.477905273438,-0,0,-39.4670257568359,-0.000628319336101413,0,0,0,0
25.885,10355,-107.506973266602,-0,-107.506973266602,-0,0,-38.6727905273438,-0.000628319103270769,0,0,0,0
25.8875,10356,-105.535758972168,-0,-105.535758972168,-0,0,-37.8785629272461,-0.000628318928647786,0,0,0,0
25.89,10357,-103.564262390137,-0,-103.564262390137,-0,0,-37.084342956543,-0.000628318812232465,0,0,0,0
25.8925,10358,-101.592491149902,-0,-101.592491149902,-0,0,-36.2901306152344,-0.000628318754024804,0,0,0,0
25.895,10359,-99.6204833984375,-0,-99.6204833984375,-0,0,-35.4959411621094,-0.000628318695817143,0,0,0,0
25.8975,10360,-97.648193359375,-0,-97.648193359375,-0,0,-34.7017593383789,-0.000628318637609482,0,0,0,0
25.9,10361,-95.6755828857422,-0,-95.6755828857422,-0,0,-33.9075698852539,-0.000628318637609482,0,0,0,0
25.9025,10362,-93.7026977539062,-0,-93.7026977539062,-0,0,-33.1133880615234,-0.000628318637609482,0,0,0,0
25.905,10363,-91.7295379638672,-0,-91.7295379638672,-0,0,-32.3192138671875,-0.000628318637609482,0,0,0,0
25.9075,10364,-89.7560729980469,-0,-89.7560729980469,-0,0,-31.5250396728516,-0.000628318637609482,0,0,0,0
25.91,10365,-87.7823333740234,-0,-87.7823333740234,-0,0,-30.7308731079102,-0.000628318637609482,0,0,0,0
25.9125,10366,-85.8082809448242,-0,-85.8082809448242,-0,0,-29.9366989135742,-0.000628318637609482,0,0,0,0
25.915,10367,-83.8339233398438,-0,-83.8339233398438,-0,0,-29.1425247192383,-0.000628318637609482,0,0,0,0
25.9175,10368,-81.8592910766602,-0,-81.8592910766602,-0,0,-28.3483581542969,-0.000628318637609482,0,0,0,0
25.92,10369,-79.8843536376953,-0,-79.8843536376953,-0,0,-27.5541915893555,-0.000628318637609482,0,0,0,0
25.9225,10370,-77.9091033935547,-0,-77.9091033935547,-0,0,-26.7600173950195,-0.000628318637609482,0,0,0,0
25.925,10371,-75.9335479736328,-0,-75.9335479736328,-0,0,-25.9658432006836,-0.000628318637609482,0,0,0,0
25.9275,10372,-73.9577026367188,-0,-73.9577026367188,-0,0,-25.1716690063477,-0.000628318637609482,0,0,0,0
25.93,10373,-71.9815521240234,-0,-71.9815521240234,-0,0,-24.3774948120117,-0.000628318637609482,0,0,0,0
25.9325,10374,-70.0051116943359,-0,-70.0051116943359,-0,0,-23.5833206176758,-0.000628318637609482,0,0,0,0
25.935,10375,-68.0283660888672,-0,-68.0283660888672,-0,0,-22.7891464233398,-0.000628318637609482,0,0,0,0
25.9375,10376,-66.0513305664062,-0,-66.0513305664062,-0,0,-21.9949722290039,-0.000628318637609482,0,0,0,0
25.94,10377,-64.0739898681641,-0,-64.0739898681641,-0,0,-21.200798034668,-0.000628318637609482,0,0,0,0
25.9425,10378,-62.0963554382324,-0,-62.0963554382324,-0,0,-20.406623840332,-0.000628318637609482,0,0,0,0
25.945,10379,-60.1184234619141,-0,-60.1184234619141,-0,0,-19.6124496459961,-0.000628318637609482,0,0,0,0
25.9475,10380,-58.140193939209,-0,-58.140193939209,-0,0,-18.8182754516602,-0.000628318637609482,0,0,0,0
25.95,10381,-56.1616668701172,-0,-56.1616668701172,-0,0,-18.0241012573242,-0.000628318637609482,0,0,0,0
25.9525,10382,-54.1828422546387,-0,-54.1828422546387,-0,0,-17.2299270629883,-0.000628318637609482,0,0,0,0
25.955,10383,-52.2037200927734,-0,-52.2037200927734,-0,0,-16.4357528686523,-0.000628318637609482,0,0,0,0
25.9575,10384,-50.2243003845215,-0,-50.2243003845215,-0,0,-15.6415786743164,-0.000628318637609482,0,0,0,0
25.96,10385,-48.2445831298828,-0,-48.2445831298828,-0,0,-14.8474044799805,-0.000628318637609482,0,0,0,0
25.9625,10386,-46.2645874023438,-0,-46.2645874023438,-0,0,-14.0532379150391,-0.000628318637609482,0,0,0,0
25.965,10387,-44.284294128418,-0,-44.284294128418,-0,0,-13.2590713500977,-0.000628318637609482,0,0,0,0
25.9675,10388,-42.3036804199219,-0,-42.3036804199219,-0,0,-12.4648971557617,-0.000628318637609482,0,0,0,0
25.97,10389,-40.3227691650391,-0,-40.3227691650391,-0,0,-11.6707229614258,-0.000628318637609482,0,0,0,0
25.9725,10390,-38.3415603637695,-0,-38.3415603637695,-0,0,-10.8765487670898,-0.000628318637609482,0,0,0,0
25.975,10391,-36.3600540161133,-0,-36.3600540161133,-0,0,-10.0823745727539,-0.000628318637609482,0,0,0,0
25.9775,10392,-34.3782501220703,-0,-34.3782501220703,-0,0,-9.28820037841797,-0.000628318637609482,0,0,0,0
25.98,10393,-32.3961715698242,-0,-32.3961715698242,-0,0,-8.49403381347656,-0.000628318637609482,0,0,0,0
25.9825,10394,-30.4137897491455,-0,-30.4137897491455,-0,0,-7.69986724853516,-0.000628318637609482,0,0,0,0
25.985,10395,-28.4311122894287,-0,-28.4311122894287,-0,0,-6.90570068359375,-0.000628318637609482,0,0,0,0
25.9875,10396,-26.4481372833252,-0,-26.4481372833252,-0,0,-6.11153411865234,-0.000628318637609482,0,0,0,0
25.99,10397,-24.464864730835,-0,-24.464864730835,-0,0,-5.31736755371094,-0.000628318637609482,0,0,0,0
25.9925,10398,-22.481294631958,-0,-22.481294631958,-0,0,-4.52320098876953,-0.000628318637609482,0,0,0,0
25.995,10399,-20.4974250793457,-0,-20.4974250793457,-0,0,-3.72903442382812,-0.000628318637609482,0,0,0,0
25.9975,10400,-18.5132389068604,-0,-18.5132389068604,-0,0,-2.93486022949219,-0.000628318637609482,0,0,0,0
26,10401,-16.5287742614746,-0,-16.5287742614746,-0,0,-2.14069366455078,-0.000628318637609482,0,0,0,0
26.0025,10402,-14.5440120697021,-0,-14.5440120697021,-0,0,-1.34652709960938,-0.000628318637609482,0,0,0,0
26.005,10403,-12.5589332580566,-0,-12.5589332580566,-0,0,-0.552352905273438,-0.000628318637609482,0,0,0,0
26.0075,10404,-10.5735750198364,-0,-10.5735750198364,-0,0,0.241813659667969,-0.000628318637609482,0,0,0,0
26.01,10405,-8.58789920806885,-0,-8.58789920806885,-0,0,1.03598785400391,-0.000628318637609482,0,0,0,0
26.0125,10406,-6.60194492340088,-0,-6.60194492340088,-0,0,1.83015441894531,-0.000628318637609482,0,0,0,0
26.015,10407,-4.61569309234619,-0,-4.61569309234619,-0,0,2.62432098388672,-0.000628318637609482,0,0,0,0
26.0175,10408,-2.62912464141846,-0,-2.62912464141846,-0,0,3.41849517822266,-0.000628318637609482,0,0,0,0
26.02,10409,-0.642277240753174,-0,-0.642277240753174,-0,0,4.21266174316406,-0.000628318637609482,0,0,0,0
26.0225,10410,1.34488725662231,0,1.34488725662231,0,0,5.0068359375,-0.000628318637609482,0,0,0,0
26.025,10411,3.33233070373535,0,3.33233070373535,0,0,5.80100250244141,-0.000628318637609482,0,0,0,0
26.0275,10412,5.32009124755859,0,5.32009124755859,0,0,6.59517669677734,-0.000628318637609482,0,0,0,0
26.03,10413,7.30814933776855,0,7.30814933776855,0,0,7.38935089111328,-0.000628318637609482,0,0,0,0
26.0325,10414,9.29650497436523,0,9.29650497436523,0,0,8.18352508544922,-0.000628318637609482,0,0,0,0
26.035,10415,11.2851581573486,0,11.2851581573486,0,0,8.97769927978516,-0.000628318637609482,0,0,0,0
26.0375,10416,13.2740898132324,0,13.2740898132324,0,0,9.77186584472656,-0.000628318637609482,0,0,0,0
26.04,10417,15.2633390426636,0,15.2633390426636,0,0,10.5660400390625,-0.000628318637609482,0,0,0,0
26.0425,10418,17.2528686523438,0,17.2528686523438,0,0,11.3602066040039,-0.000628318637609482,0,0,0,0
26.045,10419,19.2427139282227,0,19.2427139282227,0,0,12.1543807983398,-0.000628318637609482,0,0,0,0
26.0475,10420,21.2328567504883,0,21.2328567504883,0,0,12.9485549926758,-0.000628318637609482,0,0,0,0
26.05,10421,23.2232971191406,0,23.2232971191406,0,0,13.7427291870117,-0.000628318637609482,0,0,0,0
26.0525,10422,25.2140350341797,0,25.2140350341797,0,0,14.5369033813477,-0.000628318637609482,0,0,0,0
26.055,10423,27.2050704956055,0,27.2050704956055,0,0,15.3310775756836,-0.000628318637609482,0,0,0,0
26.0575,10424,29.1963844299316,0,29.1963844299316,0,0,16.125244140625,-0.000628318637609482,0,0,0,0
26.06,10425,90.5156021118164,0,90.5156021118164,0,0,40.6486740112305,-0.000797711545601487,0,0,0,0
26.0625,10426,113.615905761719,0,113.615905761719,0,0,49.8820037841797,-0.000921436585485935,0,0,0,0
26.065,10427,118.697257995605,0,118.697257995605,0,0,51.9069137573242,-0.00101180572528392,0,0,0,0
26.0675,10428,116.211135864258,0,116.211135864258,0,0,50.9047546386719,-0.00107781158294529,0,0,0,0
26.07,10429,111.359428405762,0,111.359428405762,0,0,48.9565811157227,-0.00112602242734283,0,0,0,0
26.0725,10430,106.56697845459,0,106.56697845459,0,0,47.0324020385742,-0.00116123573388904,0,0,0,0
26.075,10431,102.827980041504,0,102.827980041504,0,0,45.5298614501953,-0.00118695572018623,0,0,0,0
26.0775,10432,100.429443359375,0,100.429443359375,0,0,44.5636901855469,-0.00120574166066945,0,0,0,0
26.08,10433,99.3327102661133,0,99.3327102661133,0,0,44.1183471679688,-0.00121946283616126,0,0,0,0
26.0825,10434,99.369514465332,0,99.369514465332,0,0,44.1264495849609,-0.00122948491480201,0,0,0,0
26.085,10435,100.337409973145,0,100.337409973145,0,0,44.5069580078125,-0.00123680499382317,0,0,0,0
26.0875,10436,102.043838500977,0,102.043838500977,0,0,45.1828002929688,-0.00124215171672404,0,0,0,0
26.09,10437,104.322769165039,0,104.322769165039,0,0,46.0875244140625,-0.00124605698511004,0,0,0,0
26.0925,10438,107.03865814209,0,107.03865814209,0,0,47.1668853759766,-0.00124890939332545,0,0,0,0
26.095,10439,110.084335327148,0,110.084335327148,0,0,48.3779907226562,-0.00125099276192486,0,0,0,0
26.0975,10440,113.377014160156,0,113.377014160156,0,0,49.6877059936523,-0.00125251442659646,0,0,0,0
26.1,10441,116.853645324707,0,116.853645324707,0,0,51.07080078125,-0.00125362584367394,0,0,0,0
26.1025,10442,120.466743469238,0,120.466743469238,0,0,52.5082702636719,-0.00125443772412837,0,0,0,0
26.105,10443,124.180641174316,0,124.180641174316,0,0,53.98583984375,-0.00125503062736243,0,0,0,0
26.1075,10444,127.969024658203,0,127.969024658203,0,0,55.4929809570312,-0.00125546369235963,0,0,0,0
26.11,10445,131.812286376953,0,131.812286376953,0,0,57.0218505859375,-0.00125577999278903,0,0,0,0
26.1125,10446,135.695953369141,0,135.695953369141,0,0,58.5666427612305,-0.00125601096078753,0,0,0,0
26.115,10447,198.937133789062,0.259801180357228,198.937133789062,0.259801180357228,0,83.8524322509766,-0.00142557267099619,0,0,0,0
26.1175,10448,223.981079101562,0.597188260988346,223.981079101562,0.597188260988346,0,93.856689453125,-0.00154942111112177,0,0,0,0
26.12,10449,231.021987915039,0.704000356503088,231.021987915039,0.704000356503088,0,96.6587677001953,-0.00163988023996353,0,0,0,0
26.1225,10450,230.507202148438,0.696011763722028,230.507202148438,0.696011763722028,0,96.4383697509766,-0.00170595175586641,0,0,0,0
26.125,10451,227.635559082031,0.651967106917829,227.635559082031,0.651967106917829,0,95.2753295898438,-0.00175421079620719,0,0,0,0
26.1275,10452,224.829437255859,0.609777621966804,224.829437255859,0.609777621966804,0,94.138671875,-0.00178945926018059,0,0,0,0
26.13,10453,223.08154296875,0.583923374157495,223.08154296875,0.583923374157495,0,93.4254455566406,-0.00181520474143326,0,0,0,0
26.1325,10454,222.677658081055,0.577995638741819,222.677658081055,0.577995638741819,0,93.2498931884766,-0.00183400930836797,0,0,0,0
26.135,10455,223.578430175781,0.591239973714295,223.578430175781,0.591239973714295,0,93.59619140625,-0.00184774422086775,0,0,0,0
26.1375,10456,225.614639282227,0.621498253870121,225.614639282227,0.621498253870121,0,94.3965759277344,-0.00185777619481087,0,0,0,0
26.14,10457,228.583526611328,0.666409576546275,228.583526611328,0.666409576546275,0,95.5698852539062,-0.0018651036079973,0,0,0,0
26.1425,10458,229.420547485352,0.679241455082674,229.420547485352,0.679241455082674,1.91424608230591,97.0389404296875,-0.00187045568600297,0,0,0,0
26.145,10459,235.976776123047,0.78233016351575,235.976776123047,0.78233016351575,0.397932648658752,98.7371368408203,-0.00187436491250992,0,0,0,0
26.1475,10460,241.169342041016,0.867200931294168,241.169342041016,0.867200931294168,0.0827220678329468,100.610122680664,-0.00187722011469305,0,0,0,0
26.15,10461,246.317962646484,0.954127199981184,246.317962646484,0.954127199981184,0.0171962287276983,102.615020751953,-0.00187930557876825,0,0,0,0
26.1525,10462,251.636199951172,1.04676064721216,251.636199951172,1.04676064721216,0.00357474479824305,104.718597412109,-0.00188082875683904,0,0,0,0
26.155,10463,257.122741699219,1.14527371614352,257.122741699219,1.14527371614352,0.000743116426747292,106.895645141602,-0.00188194122165442,0,0,0,0
26.1575,10464,262.742919921875,1.24918282114816,262.742919921875,1.24918282114816,0.000154478722834028,109.127151489258,-0.00188275380060077,0,0,0,0
26.16,10465,265.591918945312,1.30297355639848,265.591918945312,1.30297355639848,1.9142781496048,111.398834228516,-0.00188334728591144,0,0,0,0
26.1625,10466,273.661437988281,1.45919954805001,273.661437988281,1.45919954805001,0.397939324378967,113.700119018555,-0.00188378081656992,0,0,0,0
26.165,10467,279.984741210938,1.58535797762511,279.984741210938,1.58535797762511,0.0827234536409378,116.02311706543,-0.00188409746624529,0,0,0,0
26.1675,10468,285.974365234375,1.70761358761836,285.974365234375,1.70761358761836,0.0171965155750513,118.362075805664,-0.00188432889990509,0,0,0,0
26.17,10469,291.916290283203,1.83128015926734,291.916290283203,1.83128015926734,0.00357480440288782,120.712753295898,-0.00188449793495238,0,0,0,0
